trip_id,route_id,stop_id,arrival_delay,departure_delay,event_ts
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,2832,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,412,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,602,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1269,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,415,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,34,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1109,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1126,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1098,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,83,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,930,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,531,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,360,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1132,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,535,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,37,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,167,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1623,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,972,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,951,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,805,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,536,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1219,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,286,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,284,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1570,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,472,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,616,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,747,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,183,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,602,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,1525,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,346,0,0,1970-01-01 01:00:00
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,2832,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,305,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1014,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1315,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,219,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,69,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,72,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,450,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,22,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,2981,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1612,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,921,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1344,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1112,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1241,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,210,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,61,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,981,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,250,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,596,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,752,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,1538,0,0,1970-01-01 01:00:00
6252456-11_R_98_1103_17:26-SETP2025-11-Semaine-37,11,109,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,2853,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,1277,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,1521,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,2836,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,2838,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,2883,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,1351,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,2658,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,1184,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,850,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,191,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,902,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6019,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6009,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6087,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6088,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6091,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6044,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6079,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,6002,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,7015,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,7147,0,0,1970-01-01 01:00:00
6257285-59_A_45_5901_17:13-PROJET2025-59-Semaine-26,59,7146,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20351,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7289,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,21760,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20299,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20353,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20354,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20355,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20356,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7306,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,20357,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7233,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7153,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7104,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7055,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7174,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7043,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7128,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,7155,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,1070,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,570,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,1087,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,851,0,0,1970-01-01 01:00:00
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,1065,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,312,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,148,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,98,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,86,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,313,0,0,1970-01-01 01:00:00
6409636-57_R_99_5711_15:40-SETP2025-57-Semaine-06,57,1150,0,0,1970-01-01 01:00:00
6368795-09_R_98_0903_19:15-PROJET2025-09-Semaine-35,09,2967,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,2581,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,148,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,98,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,89,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,2588,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,497,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,1019,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,1180,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,705,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,768,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,886,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,511,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,96,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,788,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8045,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8155,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8130,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8073,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8106,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8123,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8161,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8002,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8145,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8172,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8244,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8089,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8137,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8132,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8170,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8052,0,0,1970-01-01 01:00:00
6429334-15_A_50_1501_17:31-SETP2025-15-Semaine-11,15,8148,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21208,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21209,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21736,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21586,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21519,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21520,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21587,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,23011,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21590,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,2730,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,2725,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21494,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21495,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21496,0,0,1970-01-01 01:00:00
6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,21737,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1446,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1092,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1296,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1317,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,760,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1315,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,219,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,252,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,103,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,521,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,396,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,382,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,579,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,732,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,580,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,575,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,506,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1177,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1116,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,881,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,91,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,374,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1274,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,221,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,143,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1045,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,212,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,1136,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,694,0,0,1970-01-01 01:00:00
5422171-75_A_49_7501_17:17-PROJET2024-75-Semaine-86-1101100,75,503,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,2832,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,746,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,617,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,473,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,255,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,2864,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,33,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,822,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,1314,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,950,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,819,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,681,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,1133,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,359,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,2849,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,1308,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,916,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,2669,0,0,1970-01-01 01:00:00
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,2853,0,0,1970-01-01 01:00:00
6412114-37_R_99_3702_18:30-SETP2025-37-Semaine-37,37,1343,0,0,1970-01-01 01:00:00
6412114-37_R_99_3702_18:30-SETP2025-37-Semaine-37,37,1443,0,0,1970-01-01 01:00:00
6412114-37_R_99_3702_18:30-SETP2025-37-Semaine-37,37,476,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,2997,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,177,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1118,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,154,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,172,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1134,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,621,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,913,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,791,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1122,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,980,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,600,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,565,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,814,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,841,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,609,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1121,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,634,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,593,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,645,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,2546,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,354,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,635,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1409,0,0,1970-01-01 01:00:00
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,300,0,0,1970-01-01 01:00:00
5341004-72_R_98_7201_17:25-PROJET2024-72-Semaine-74,72,1142,0,0,1970-01-01 01:00:00
5341004-72_R_98_7201_17:25-PROJET2024-72-Semaine-74,72,364,0,0,1970-01-01 01:00:00
5341004-72_R_98_7201_17:25-PROJET2024-72-Semaine-74,72,1366,0,0,1970-01-01 01:00:00
5341004-72_R_98_7201_17:25-PROJET2024-72-Semaine-74,72,683,0,0,1970-01-01 01:00:00
5341004-72_R_98_7201_17:25-PROJET2024-72-Semaine-74,72,1599,0,0,1970-01-01 01:00:00
